ENSGID	mouse_brain2_average_expression.1	mouse_brain2_average_expression.2	mouse_brain2_average_expression.3	mouse_brain2_average_expression.4	mouse_brain2_average_expression.5	mouse_brain2_average_expression.6	mouse_brain2_average_expression.7	mouse_brain2_average_expression.8	mouse_brain2_average_expression.9	mouse_brain2_average_expression.10	mouse_brain2_average_expression.11	mouse_brain2_average_expression.12	mouse_brain2_average_expression.13	mouse_brain2_average_expression.14	mouse_brain2_average_expression.15	mouse_brain2_average_expression.16	mouse_brain2_average_expression.17	mouse_brain2_average_expression.18	mouse_brain2_average_expression.19	mouse_brain2_average_expression.20	mouse_brain2_average_expression.21	mouse_brain2_average_expression.22
ENSG00000111639	-0.5492036313753433	-0.3838105067386198	0.2638705455105705	0.02720748154804932	-0.36760562934263485	-0.08382707232282491	-0.008876406112166179	-0.32621070975055233	-0.4702142342699839	-0.440406777018449	-0.011178733974840567	-0.11568816012065836	-0.012734286099199313	-0.4800868127265342	-0.034830414020730845	0.08234710123338543	-0.2853544605746587	0.1067876389683844	-0.38623163237433966	-0.3005666803039029	-0.24495542804120432	-1.9700788392555895
ENSG00000010292	-0.397676314296578	-0.13937593515599025	1.2911669003992152	-0.3817582896464938	-0.4368061266852737	-0.6047837804466267	0.9782362421394661	2.082032375550363	-0.6929842462087424	0.3161592514423014	-0.8340368340443817	-0.9177961951921966	-0.2528584535101592	-0.11171878671773425	-0.22505047393777367	1.7238277310381978	0.7925787746559726	-0.19950904772609412	-0.22300749658971653	0.15106002979044136	-0.005025826743779356	0.6915294385428647
ENSG00000111640	0.17075364468287382	-0.38626209363415476	0.1525626197001469	0.17026327412160622	-0.021016943277645198	-0.020827140842251537	-0.0751009255041635	0.16035233106446722	0.11988214526974364	-0.126522464306671	0.3784908339647595	-0.09752052998950562	-0.04416471458385692	-0.22144087183573266	-0.13378788615544046	-0.030755464620819482	0.11790278497409107	-0.08894467037032552	0.2380327736261244	-0.0625492593665007	0.3133174183380102	0.1642044504302189
ENSG00000010295	0.10810908447886662	-0.4688065819557098	-0.22958322277780385	-0.15291237804042837	-0.39069900309503935	-0.6407064971983646	1.0529926574388424	0.4216284206833362	-0.6521333127257661	-0.4780404188007953	-0.38882036986620105	-0.13570261928957691	3.2921165310862652	-0.47616800232527096	-0.022756485724268367	-0.3397608929917012	1.0594302787891139	-0.14281923123559445	-0.1716953257139913	-0.08265490830142755	0.43229548213874347	0.6915294385428632
ENSG00000111641	-0.05354619993170248	-0.025891464918770427	-0.07491181884289358	-0.10656997816764213	0.3969700185783023	0.24881931136375907	0.41558829883633	-0.4532054203256557	0.7960142340094584	0.6284642468879766	-0.03858252270624198	-0.18690830241343828	-0.10047440946354903	-0.07594586738343499	-0.12552708961377923	0.6276278243725494	0.6405886183403953	-0.11683104962765559	0.27395218185149267	0.22504890712037948	-0.1863051785697614	0.6660323024560568
ENSG00000111642	0.11320921768299767	-0.1323322636136512	0.18533928469054903	0.3202186594022292	-0.10765965674358008	-0.853957450404485	-0.4440777995603708	1.9034667058202577	-0.9961182746984735	-1.2127080681185014	-0.17186244064957049	0.309899299720765	0.178541442091119	0.3546176924325619	0.5638367061849413	1.0647077908160916	0.3876074755286981	0.46068988851134557	0.0878176824742108	0.6280408324435423	0.17873684872694673	0.691529438542783
ENSG00000184574	-0.42164657641956405	-0.3970966422213679	0.4368822516180776	0.19517830354427876	-0.3856342473598414	-0.05220275320138591	0.21673475576144652	-0.4584908660188858	-0.04237524353758099	-0.23038699255475661	0.298156924564766	0.0826354339095604	0.0034470825657685203	-0.4631450516909455	-0.0954848975270935	0.2556678491846537	0.37839162080846866	-0.1859210897480294	-0.18380637370317224	-0.30507917896396325	0.015774515256340414	-0.8207076909487068
ENSG00000111644	-0.3324315776674151	0.1309501846122041	0.26504414530426235	0.15286410679546342	-0.32884538227785537	0.04056696586464354	0.0019400479632486218	0.20357808854374698	0.02528378340984649	-0.09988333303867661	0.19009222984887836	-0.2711425514843768	-0.1845552523342438	-0.2654786756803638	0.0251646602087708	0.02164500461270158	0.23672030807140212	-0.24784528026816902	0.5345497036482527	-0.0480219533931771	-0.05706077789866756	-0.09711487150329187
ENSG00000111653	-0.03740659431709524	0.055761233710692526	0.2699515298696946	-0.004137751788321816	-0.20348677602497783	0.22962967952277136	0.06886199226700838	0.6817996652581165	0.2117634630704949	-0.051542522727409244	0.5720440872996095	-0.25691409688091843	-0.3009457139232341	-0.09645899922278761	-0.31060984613550363	0.406987414998791	0.6995824685992916	-0.4429173642375053	0.38722888392916965	0.12776564185099995	-0.5624264099878772	0.6915294385429112
ENSG00000126746	0.6579064267693696	0.027973491555850626	0.007319016474243694	-0.375042311968855	-0.17124582985815762	-0.013893940187152384	-0.29637034455567984	0.1555094821018406	0.4482317974015713	-0.01885723633561766	-0.10683665943051218	0.03528358393128311	-0.10136763470841703	0.05839616813319967	0.19524782640785512	-0.05352941572063779	0.4562287714751893	0.21200850255696915	0.18587470839332312	0.32597385967197195	0.41213654880149253	0.6915294385428837
ENSG00000139200	1.0982748435069005	0.59474467440411	-0.4143283309098808	-0.6335930813099483	0.49471600478833344	-0.4597172214478777	-0.3147362352188757	-0.5846765489063331	0.384310291726231	0.475088889933633	-0.2649861974906059	-0.03823698312049822	-0.4840762872815625	1.3845466510168616	-0.4143341039316318	-0.48395938636487873	-0.2642180747079561	-0.697303439232383	2.4265921012079184	-0.174667316635805	-0.4313119715701395	0.6915294385428682
ENSG00000111652	-0.2495906104367117	0.37976984396055785	-0.02739877577485585	-0.04840693001558757	0.39677782840880843	-0.0037606839078332373	0.15408260195695295	-0.1356074184449254	0.4460429354829861	0.2646342546952491	-0.11484754267487186	-0.14520689125182723	-0.08052433087884121	0.2685020841766655	-0.0009753252257216381	0.026335045952727575	0.2421636921152095	-0.14645362124297212	0.589308217042673	-0.17600025043915946	-0.5132528387071292	0.46761054629489923
ENSG00000089693	0.462597083660083	0.14868755852786375	0.10399693411629142	-0.033127424545667	-0.24588661213622817	0.04240840433602309	-0.010066654143570811	0.11300708312479628	0.07274867967515278	-0.30803875541025333	0.28946751608339427	-0.16893744887662593	-0.0798377013773908	0.12574557092845295	0.176202163110113	-0.32671546683136604	-0.30992288964889353	-0.1929343652403555	0.5457147324694304	-0.596149852951596	-0.0015711862885585083	0.6915294385428591
ENSG00000159335	-0.24494937549653642	0.6289814045278755	0.25658346718006364	-0.17913930796649774	0.6865056480529592	0.33113669723232797	-0.33848894521997186	0.25076873785934656	-0.17202080716878868	0.30843176466751243	0.11073186612486387	-0.23008860591059382	-0.5193363873913669	0.323699434785427	0.0063251537774061456	0.6871350224249867	-0.043010644322962054	-0.1869537353106168	-0.7883013484201411	-0.27344913459045633	-0.08183486336506016	0.691529438542871
ENSG00000089692	-0.4986026483451087	-0.4898141184822045	0.12227108423608016	0.03439318530148428	-0.32150020018142944	-0.12363490753936983	0.02888769370696801	-0.5073154500271455	-0.28711370625518673	-0.2815243787462146	0.02390434294645092	-0.2882288698266198	-0.06108296951114508	-0.16295916672751487	-0.05935763319877279	-0.015434267156949502	0.33334963306726956	-0.20902199978841043	-0.20328600031644173	-0.4273427302734247	-0.14059775447828765	-2.037573136732296
ENSG00000010610	-0.4365609843850315	-0.4128893697626054	0.32771867447483954	0.17490724716904893	-0.3460310461613897	0.2473366821879	0.19053929332597536	-0.5323913454020494	-0.08009176142546161	-0.20990092171037736	0.26325836797522445	-0.0219114973877424	-0.007266136819557401	-0.48563764933339015	-0.04841500471974451	0.22763397388762216	-0.1544682348900395	-0.19856057976915856	-0.2122223786320007	-0.3177220944713538	-0.0003954828565869633	-1.021957790024427
ENSG00000250510	-0.08121904280092691	1.0963340840608164	0.021978131514165448	-0.5682319243362465	1.0638531445503083	-0.3605520874561053	-0.6102676282981401	-0.4929046326757696	0.9017870232507451	1.3007626437833553	0.40813239738789825	0.02435132951559534	-0.5516481138513678	0.4573416393968283	-0.7973546011687543	0.3732327698122625	-0.09879839939326694	-0.2246411223499361	-0.4224659479022568	0.08082662719800504	-0.8220584419268732	0.6915294385428693
ENSG00000111664	-0.5399311921196275	-0.32107685463162094	0.3301884671811447	0.15092412620675943	-0.34531959333665424	-0.008393541114556115	0.1368137868804347	-0.4694910554886688	-0.21733896624918267	-0.2775826088652595	0.1916832762351897	-0.08490690127514687	-0.029238382530304554	-0.5317687761494524	-0.017900889956983367	0.30899966818983077	-0.18630922234593236	-0.2244835045608586	-0.27050210015709353	-0.3436520447540017	-0.033559292809569576	-1.3770372514748987
ENSG00000111665	-0.6216299382019768	-0.47365885986134193	0.4386857805967286	0.0952123221368478	-0.5685295747278039	-0.22134966121793148	0.3164276688467881	-0.10362399931563543	-0.168449783986721	-0.39319778331484917	0.12605595485707663	-0.14266749250538202	-0.010362454891863132	-0.5740664835151394	-0.11054248915751323	0.3952845189641034	-0.008293947752438665	-0.2482522776774144	-0.3239388743388984	-0.3674272595549629	-0.0639672456461802	-1.6377987740100752
ENSG00000111667	0.16876134819700042	0.5095082785740637	-0.2001789548065904	-0.20864298965919115	0.2008265647539918	0.35362141849882256	0.30113380069855333	0.15715561470967201	-0.48460635236628413	-0.05614122707949671	-0.4284403754114175	-0.09521251084050347	0.21222824378290048	0.4060685973093441	-0.1456870607680525	-0.2683447640255377	-0.32476385038503175	-0.0109286928667593	0.231852739853589	0.4192839276593275	-0.6576274171620815	0.6915294385429124
ENSG00000111669	-0.13391704600097995	-0.10013798479348536	0.33613059813555696	0.08556751049766534	-0.09187505923283187	-0.27967753451750027	-0.16911476777256643	0.04322057062112084	0.12800712720363883	-0.0033806376519491463	-0.14689399583244697	-0.15864404511905214	-0.013629182878393523	0.04232716426777818	-0.2755140936865866	0.05096988766944285	0.06196052491680067	0.26651773843573123	-0.9579989273079648	0.18309272125617018	-0.012840482865894624	-0.28207214563352623
ENSG00000111671	-0.45146325831019507	-0.38871044101076796	0.35840091017263487	0.16795333236350848	-0.4354443922369885	-0.061171956892800305	0.2795470636230811	-0.4582734062053109	-0.152895222274295	-0.2747272673558046	0.25128654051503596	-0.03244826496694559	-0.010941269161927813	-0.49335365608042814	0.13485014878453497	0.2180170512726313	-0.056289432830913456	-0.10398999534462666	-0.22197038947717554	-0.32205920230158364	-0.0059425440063181015	-1.0850214923836452
ENSG00000010626	-0.6981738147578661	-0.6529911408820109	0.13045702039076532	0.7770676030658812	-0.6686757290372372	-0.31233398984360633	0.02240720225522009	-0.39077105493432807	-0.24932712349274172	-0.4093280727393523	0.12209811244783726	-0.18342507950822765	-0.05035119929836065	-0.5718462492045291	0.08249408240443953	0.012675845811661715	-0.16980107739789296	-0.1963749882825621	-0.1748618769716263	-0.4146654325612889	-0.12438378231637433	-1.9830101680385042
ENSG00000111674	2.750152913441777	0.1115022055111031	-0.8843046828122697	-1.0437147863031475	-0.18433524890489605	0.6243987411884342	-1.1514350538836606	-0.6986056756071851	-0.16909066462978087	0.24073548571786824	-0.2684218625573697	0.8530152063428731	-0.6830712895481758	0.7543122962605763	-0.48994953043552764	-1.169464967684168	-0.4979734258123189	-0.6775327939570016	0.33765445940232514	0.5305535452914564	0.2590159642369339	0.6915294385427876
ENSG00000111676	0.5680810697773296	0.318836733421932	-0.5649821900375883	0.08318532730149027	0.563562038945493	-0.2948715474881228	-0.4250201385807109	0.6531547230393366	-0.04139888998268612	-0.06825472543364319	-0.10921483872025495	-0.03750794406529193	-0.7832385151087663	1.1087893547872427	0.09919634942805619	-0.2524588166425303	-0.0752027825550601	-0.1605415192228096	0.5374460615069685	0.18403198829467757	0.20066665914203954	0.691529438542786
ENSG00000111678	-0.4786008509574265	-0.4197107624161028	0.14154213928418766	0.04314513057502966	-0.4020631295260951	-0.16101661351485377	0.10287791684738429	-0.49053958343293985	-0.009014219742468502	-0.3533040452690161	0.07444280023403552	-0.281087419231376	-0.12349891342516899	-0.6433361804346603	-0.09371662903382005	0.06267354860339579	-0.2191074428134506	-0.23650451189301172	-0.2650528701833137	-0.4548910556360042	-0.17583142893152776	-2.094295964593947
ENSG00000111679	-0.6400938637769731	-0.5279501351733863	0.2259494380359125	0.1084769055948143	-0.4934913503591747	-0.14705442137299696	0.09189740295173182	-0.6476310164219781	-0.029445288475560386	-0.3753688080759437	0.3409603257873219	-0.10197045921554788	-0.02195004086994182	-0.598418822066982	-0.1276517222306671	0.08706802492402975	1.9440326700018369	-0.1629052279073599	-0.35470438143230004	-0.3811155210716018	0.32811014560491214	-1.7591943487389852
ENSG00000126749	-0.09789625981392991	0.1725469256595413	0.06913617196495804	0.10675088929532345	0.26577239297172145	-0.17353181675946577	0.05166305617039834	-0.044267297848154974	0.3628073793502253	0.00035532389917267295	0.2041445894353135	-0.29446799076402785	-0.2953670103304692	0.268557629893592	-0.16199046932494812	0.6298165480548434	-0.22899643805639122	-0.3028441361755161	1.1289550707953138	0.11107571922460413	-0.4915173933906238	0.3432289525710398
ENSG00000215021	0.15937038653506375	0.26175676290361094	-0.1361656076383708	-5.1121532317535626e-05	-0.02326034623203348	-0.04307628632145056	-0.03275660308180093	0.3944420985847737	0.11090204140188575	0.31220330292099663	0.30032685116956714	0.21720993521995544	0.06029801715392716	-0.20400482275972753	-0.09307844591246982	-0.09382918408449499	-0.3318342140829391	-0.14574167218775724	-0.07201368002923335	-0.27697871313879385	-0.1771942661337051	0.6548890556071509
ENSG00000111684	-0.22558231012136448	0.23158869431591372	-0.04910232323808406	0.8262902776190114	-0.1782887916579589	-0.3756942676335664	-0.13118419407031462	0.9447113705589507	-0.006873341007332387	0.016737747115899922	-0.691153562170332	-0.69167865912866	0.09365527922013912	-0.18546524305509995	-0.001194300612898684	-0.6208091399731821	0.5827345304225089	0.501795101202149	-0.32030851556287027	0.08443964767027122	0.9686247253889908	0.6915294385428588
ENSG00000182326	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000159403	-0.312831471947438	-0.2729031597881149	0.4457358039426299	0.25924387336620064	-0.2684214395563614	0.05619905402471387	0.29952408832567917	-0.35909734828826434	0.017033809333035627	-0.12604583632990835	0.4084519122795452	0.10587773407444286	0.07624253628291859	-0.3920584216671022	-0.045487714715923305	0.34426738548783586	-0.08987724785139324	-0.14597466981445276	-0.09399913750740695	-0.26512193296759085	0.0668789137616872	-0.08388684363822702
ENSG00000139178	-0.39954642751463054	-0.406319867191386	0.3534608569238603	0.17886513475491303	-0.26210726750027297	-0.07980536382776555	0.19565391062367132	-0.48379967441340116	-0.07272767860869761	-0.2569556299352532	0.27007224887681885	-0.015914394638707145	0.03380435962788412	-0.48124600977919063	-0.045329568610759347	0.2331075380160987	0.05554203641134575	-0.19609274189626857	-0.20667420437478276	-0.3152535877783836	0.0027616804214356232	-0.9831658217759838
ENSG00000139194	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000139182	3.186750233106109	0.6649966301866804	-1.3095097404759322	-1.763780766174713	0.4235967664421449	-0.4883391380955325	-1.5382250908376267	-1.0953280446179794	2.040492780083257	1.0945637108480328	-1.5667225446077633	0.5065174822297747	-1.1109380773127633	1.1753850733728328	-1.0347874954925533	0.21001230376448327	-0.8654033440719939	-0.7037625579078217	-0.11216823197222979	5.242943688889527	-1.4511976308252297	0.6915294385428891
ENSG00000139197	0.5457773333925421	0.5048374601750018	-0.48494717319868935	-0.5496888399197357	0.49913383733848643	-0.2023283646888428	-0.44849533339931796	0.21314163056629426	1.3906830344248151	0.35503111660161796	0.19999773998881665	-0.6148802611589681	-0.18618727364060308	-0.15153957577086283	-0.04068964543478996	0.6650761933220124	-0.22517276840404907	-0.09020702052539141	-0.1932922334975	0.6793878783721596	0.4829076555998421	0.6915294385428961
ENSG00000215009	-0.26274319707408716	-0.25195474683725333	0.4784312498156843	0.282608478228053	-0.18738397509061433	0.0957330096140989	0.32971721776348034	-0.3652388979442259	0.06052489432885578	-0.08799279328668255	0.44867630758831645	0.14128044145491167	0.049653783634845045	-0.3661332480350797	-0.027253826781486107	0.37657948639353717	-0.07198297157020664	-0.13140627808722782	-0.06124659049531282	-0.250549592993591	0.0855166013854612	0.2269769992746751
ENSG00000177675	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000177575	-0.4763534048475226	-0.38165587209381113	0.35919837718315833	0.20054612050557444	-0.33129513992699067	-0.07286645780431968	0.2009533370180009	-0.5198840968704304	-0.06509750560107924	-0.2502766501659234	0.40329166499707086	-0.009700595492471795	-0.0030070810752325554	-0.47669568485490144	-0.042132644852389815	0.23877888125160743	0.5760907112738247	-0.19353573236861324	-0.20092555508438806	-0.3126958852638283	0.006032923103522114	-0.9422135540153923
ENSG00000111701	-0.8859604439252756	-0.733648792065542	0.26037431590639254	0.37942524840437614	-0.7783363132308998	-0.4865347292028192	0.016083070494168773	0.03756245570495645	-0.39987936216361414	-0.48744004479518716	-0.017189070923207345	-0.23197130725934043	-0.09310955192827637	-0.7479668390356948	0.01963290189730099	0.17912314078490538	3.1944069710689638	0.15007439428237243	-0.03258720794900747	-0.4651753070015897	-0.18898474986269895	-2.0906397524126588
ENSG00000184344	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000187569	-0.26274319707408716	-0.23412140351396207	0.4784312498156843	0.282608478228053	-0.22567412697194345	0.0957330096140989	0.32971721776348034	-0.3652388979442259	0.06052489432885578	-0.08799279328668255	0.44867630758831645	0.14128044145491167	0.049653783634845045	-0.3661332480350797	-0.027253826781486107	0.37657948639353717	-0.07198297157020664	-0.13140627808722782	-0.06124659049531282	-0.250549592993591	0.0855166013854612	0.2269769992746751
ENSG00000198178	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000205857	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000111704	-0.4378274299944573	-0.46489491770498487	0.31914546641841507	0.17192497441694302	-0.30693096323630376	-0.047099271822405524	0.19662932197985183	-0.3944628573055972	-0.11836278829850068	-0.29690177192770495	0.22784673212275913	0.02079359400998074	-0.018136862166244792	-0.3362508324922567	-0.12735680411003003	0.19918794400656387	-0.17022150080363824	-0.21138589582028797	0.013733696810382893	-0.33055088637031077	-0.01680321259867133	-1.2067098814527177
ENSG00000173262	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000059804	1.238524621539192	1.2082734606403496	-1.0295005907189665	-1.3395768507320212	1.1245475121706603	1.3826441425768892	-0.9348108872843222	-0.7125599400702484	0.5021377977754135	1.1918543993809168	-0.6562107129475109	0.021835347592882297	-0.9064612491816387	1.1881646864613993	-0.6955750396694568	0.43593588172808173	-0.627953297395116	-0.65465548080324	-1.5078865680097235	0.37859079051291006	-0.7721265502688387	0.6915294385428413
ENSG00000065970	-0.2880929307090508	0.24795483039033345	0.251536915524768	0.1647066646854601	-0.1824958696499822	0.15034100953271623	-0.04312093940988946	-0.16537702573104865	0.3765370119035729	-0.13480947013210828	0.0737559770391445	0.3407174351664568	-0.04502960713285712	-0.183284881313552	0.5562863247647223	0.11043572072703833	0.5397498123911512	0.40940974029390487	-0.004870491933063719	-0.23484427851372366	-0.2716516319526406	0.6915294385428562
ENSG00000171860	-0.5002649486764854	-0.4358867065041843	0.3637985568273219	0.17181205159293036	-0.428384573419127	-0.05464474340678902	0.18653949785681934	-0.45228904519040414	-0.14571256770024762	-0.26844271814998194	0.2579296936343615	-0.026601424904794373	0.030080489430836247	-0.48907205291994327	-0.11372007086076887	0.2233534704350808	1.2921510268700966	-0.20049050847507438	-0.21656122960841787	-0.31965254621611505	-0.0028644862325598206	-1.0477300693934544
ENSG00000089818	-0.06214788264407012	-0.15577603103217894	0.2957366846973513	-0.06248808339877233	0.2345960313418772	-0.053794506066300596	0.4231845526073751	0.45197557228878316	0.24664040063464257	-0.12390569275118954	0.06710745456054734	0.6377876965874224	-0.2049499020433102	-0.043025123207678755	0.11651057683785504	0.3048028310697531	0.45409188635681774	-0.11839040285639839	-0.7573312936866433	-0.31545844847650056	-0.7083260055333882	0.6915294385428595
ENSG00000111729	-0.4068627728785256	-0.3746011758419677	0.37504749835774037	0.22630309582452138	-0.32251411918230266	-0.029274266771471952	0.23424584839739662	-0.4374677578177959	-0.07699491620689065	-0.20831739015787928	0.32148584493812454	0.02933626687562829	0.010608634973855448	-0.3620667330954546	-0.02204865600437631	0.2744078805347498	0.2852278542094979	-0.07861921624819514	-0.16481089706754926	-0.2966276669823071	0.026583804673395807	-0.6789810337979808
ENSG00000196946	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000171847	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000205846	-0.31243997011744723	-0.2904389058387805	0.44599135929813044	0.25942649665645284	-0.26808731642781874	0.0565080607932471	0.2997600849827398	-0.40121736280032627	0.017373745963059333	-0.0723080363047304	0.40876631568859606	0.10615445002765	0.03740214515256988	-0.3918557843643516	-0.04534519432542815	0.3445199445281984	0.1170189152108632	-0.14586079981123037	-0.09374313583586773	-0.26500803210393575	0.06702459034627618	-0.0811303058899525
ENSG00000166527	-0.26274319707408716	-0.25195474683725333	0.4986069318964798	0.282608478228053	-0.22567412697194345	0.0957330096140989	0.32971721776348034	-0.3652388979442259	0.06052489432885578	-0.08799279328668255	0.44867630758831645	0.14128044145491167	0.049653783634845045	-0.3661332480350797	-0.027253826781486107	0.37657948639353717	-0.07198297157020664	-0.13140627808722782	-0.06124659049531282	-0.250549592993591	0.0855166013854612	0.2269769992746751
ENSG00000166523	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000111732	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000197614	-0.5024418504819507	-0.3966832949027894	0.28627231983812096	0.13084204159405094	-0.4266065338268893	-0.08683247976678347	0.13359561875943038	-0.5158280891167422	-0.16207989680124646	-0.12103997527792335	0.1873959145380184	-0.014785216088511207	-0.03055452425462458	-0.5345320394768245	0.2947926778275348	0.16669395896382924	-0.1882165035900044	-0.1270807506066187	-0.273993066633197	-0.3452052537398199	-0.03554581137445122	-1.3936620013670495
ENSG00000166532	-0.008879891481370526	0.8273826026972986	-1.5395683377868103	1.4569368884473368	0.6258955937195136	-0.42464023809698415	-0.37990093620654736	3.0543695143194056	0.09361027327048843	-0.18458103238994586	-1.4484765787448255	-1.647279796575942	-0.8585768611407834	1.1997943392197998	-1.0160713306319562	0.1896901020126576	-0.8661076802965919	-1.0459592873622412	-0.10852699348406707	0.8271831952930806	0.3615777944179437	0.6915294385426395
ENSG00000166535	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000111752	0.27691743729586465	0.4052785698874164	-0.5011574143025763	-0.29122480779377197	0.19866158785826776	0.4287122572639039	-0.0426036126234797	-0.11153475399572159	-0.1828564031045396	-0.06158530384046039	0.2052469476655252	-0.9223664062688044	1.5743159728947678	0.22087108086109436	-0.42049737648623353	0.04523279412970529	-0.3994137141504991	-0.14233128746814452	0.49156538454942433	0.28174738156944984	-0.6727400846945009	0.6915294385428981
ENSG00000003056	0.207674516753665	-0.23193696301399272	0.25717574482467115	-0.05169610621419345	-0.25452661306526064	-0.1056191871139545	-0.061052632466065994	-0.07667316575808447	0.2583116752602466	0.11533435233604139	-0.07969567476035878	-0.1971849812409849	-0.20584152235503542	-0.0018178938742107586	0.04234730172308	-0.04148953882084612	-0.19576396288143882	1.23380073616213	0.4642215424535581	0.29281469127237625	0.758867482361233	0.24030217292422648
